tbl_PhysicalSites.PhysicalSiteID,OrganisationID,PostCode,ActualSalesId,tbl_ActualSales.PhysicalSiteID,WorkDate,Type,ActualSalesValue
551,104,M22 5WH,36910014,551,28-Mar-21,Food,0
551,104,M22 5WH,36910015,551,28-Mar-21,Drink,0
551,104,M22 5WH,36910016,551,28-Mar-21,Accommodation,0
1812,20,SG18 0EL,36910029,1812,28-Mar-21,Food,1418.02
1812,20,SG18 0EL,36910030,1812,28-Mar-21,Drink,0
1812,20,SG18 0EL,36910031,1812,28-Mar-21,Accommodation,0
1031,163,BS1 4RR,36910059,1031,28-Mar-21,Food,0
1031,163,BS1 4RR,36910060,1031,28-Mar-21,Drink,0
1031,163,BS1 4RR,36910061,1031,28-Mar-21,Accommodation,0
822,153,GU31 5QB,36910086,822,28-Mar-21,Food,0
822,153,GU31 5QB,36910087,822,28-Mar-21,Drink,0
822,153,GU31 5QB,36910088,822,28-Mar-21,Accommodation,0
854,156,RH1 4PE,36910098,854,28-Mar-21,Food,0
854,156,RH1 4PE,36910099,854,28-Mar-21,Drink,0
854,156,RH1 4PE,36910100,854,28-Mar-21,Accommodation,0
1034,163,BS1 4PS,36910131,1034,28-Mar-21,Food,0
1034,163,BS1 4PS,36910132,1034,28-Mar-21,Drink,0
1034,163,BS1 4PS,36910133,1034,28-Mar-21,Accommodation,0
800,104,WA15 0HG,36910155,800,28-Mar-21,Food,18.1
800,104,WA15 0HG,36910156,800,28-Mar-21,Drink,0.95
800,104,WA15 0HG,36910157,800,28-Mar-21,Accommodation,101.7
996,163,SO23 8TP,36910173,996,28-Mar-21,Food,0
996,163,SO23 8TP,36910174,996,28-Mar-21,Drink,0
996,163,SO23 8TP,36910175,996,28-Mar-21,Accommodation,0
819,153,PO9 2SN,36910197,819,28-Mar-21,Food,0
819,153,PO9 2SN,36910198,819,28-Mar-21,Drink,0
819,153,PO9 2SN,36910199,819,28-Mar-21,Accommodation,0
1028,163,SW17 7EB,36910218,1028,28-Mar-21,Food,0
1028,163,SW17 7EB,36910219,1028,28-Mar-21,Drink,0
1028,163,SW17 7EB,36910220,1028,28-Mar-21,Accommodation,0
1177,156,RG2 9BP,36910239,1177,28-Mar-21,Food,0
1177,156,RG2 9BP,36910240,1177,28-Mar-21,Drink,0
1177,156,RG2 9BP,36910241,1177,28-Mar-21,Accommodation,0
820,153,SO20 6DR,36910287,820,28-Mar-21,Food,0
820,153,SO20 6DR,36910288,820,28-Mar-21,Drink,0
820,153,SO20 6DR,36910289,820,28-Mar-21,Accommodation,0
983,104,LL40 1AR,36910293,983,28-Mar-21,Food,0
983,104,LL40 1AR,36910294,983,28-Mar-21,Drink,0
983,104,LL40 1AR,36910295,983,28-Mar-21,Accommodation,0
1022,163,E8 4QJ,36910296,1022,28-Mar-21,Food,0
1022,163,E8 4QJ,36910297,1022,28-Mar-21,Drink,0
1022,163,E8 4QJ,36910298,1022,28-Mar-21,Accommodation,0
1791,156,GU24 9PW,36910362,1791,28-Mar-21,Food,0
1791,156,GU24 9PW,36910363,1791,28-Mar-21,Drink,0
1791,156,GU24 9PW,36910364,1791,28-Mar-21,Accommodation,0
972,104,LL32 8GU,36910377,972,28-Mar-21,Food,0
972,104,LL32 8GU,36910378,972,28-Mar-21,Drink,0
972,104,LL32 8GU,36910379,972,28-Mar-21,Accommodation,0
993,163,CB1 1LH,36910383,993,28-Mar-21,Food,0
993,163,CB1 1LH,36910384,993,28-Mar-21,Drink,0
993,163,CB1 1LH,36910385,993,28-Mar-21,Accommodation,0
838,153,SO41 6DJ,36910386,838,28-Mar-21,Food,0
838,153,SO41 6DJ,36910387,838,28-Mar-21,Drink,0
838,153,SO41 6DJ,36910388,838,28-Mar-21,Accommodation,0
1033,163,BN1 2PS,36910437,1033,28-Mar-21,Food,0
1033,163,BN1 2PS,36910438,1033,28-Mar-21,Drink,0
1033,163,BN1 2PS,36910439,1033,28-Mar-21,Accommodation,0
986,104,SK1 1JJ,36910470,986,28-Mar-21,Food,0
986,104,SK1 1JJ,36910471,986,28-Mar-21,Drink,0
986,104,SK1 1JJ,36910472,986,28-Mar-21,Accommodation,0
1164,163,CB5 8AB,36910488,1164,28-Mar-21,Food,0
1164,163,CB5 8AB,36910489,1164,28-Mar-21,Drink,0
1164,163,CB5 8AB,36910490,1164,28-Mar-21,Accommodation,0
1829,156,GU23 6EZ,36910512,1829,28-Mar-21,Food,0
1829,156,GU23 6EZ,36910513,1829,28-Mar-21,Drink,0
1829,156,GU23 6EZ,36910514,1829,28-Mar-21,Accommodation,0
817,153,RG25 3NW,36910518,817,28-Mar-21,Food,0
817,153,RG25 3NW,36910519,817,28-Mar-21,Drink,0
817,153,RG25 3NW,36910520,817,28-Mar-21,Accommodation,0
1032,163,PO11 0AS,36910542,1032,28-Mar-21,Food,0
1032,163,PO11 0AS,36910543,1032,28-Mar-21,Drink,0
1032,163,PO11 0AS,36910544,1032,28-Mar-21,Accommodation,0
985,104,LL14 6BL,36910563,985,28-Mar-21,Food,0
985,104,LL14 6BL,36910564,985,28-Mar-21,Drink,0
985,104,LL14 6BL,36910565,985,28-Mar-21,Accommodation,0
1179,163,SO15 2AB,36910611,1179,28-Mar-21,Food,0
1179,163,SO15 2AB,36910612,1179,28-Mar-21,Drink,0
1179,163,SO15 2AB,36910613,1179,28-Mar-21,Accommodation,0
837,153,GU8 4TY,36910614,837,28-Mar-21,Food,0
837,153,GU8 4TY,36910615,837,28-Mar-21,Drink,0
837,153,GU8 4TY,36910616,837,28-Mar-21,Accommodation,0
1075,104,SK6 8ED,36910647,1075,28-Mar-21,Food,0
1075,104,SK6 8ED,36910648,1075,28-Mar-21,Drink,0
1075,104,SK6 8ED,36910649,1075,28-Mar-21,Accommodation,0
1178,163,CB1 2QA,36910650,1178,28-Mar-21,Food,0
1178,163,CB1 2QA,36910651,1178,28-Mar-21,Drink,0
1178,163,CB1 2QA,36910652,1178,28-Mar-21,Accommodation,0
1843,156,GU21 4XY,36910653,1843,28-Mar-21,Food,2579.99
1843,156,GU21 4XY,36910654,1843,28-Mar-21,Drink,598.58
1843,156,GU21 4XY,36910655,1843,28-Mar-21,Accommodation,0
1026,163,WC2R 0NP,36910695,1026,28-Mar-21,Food,0
1026,163,WC2R 0NP,36910696,1026,28-Mar-21,Drink,0
1026,163,WC2R 0NP,36910697,1026,28-Mar-21,Accommodation,0
893,153,SP11 8AE,36910707,893,28-Mar-21,Food,0
893,153,SP11 8AE,36910708,893,28-Mar-21,Drink,0
893,153,SP11 8AE,36910709,893,28-Mar-21,Accommodation,0
1231,163,N1 6AD,36910737,1231,28-Mar-21,Food,0
1231,163,N1 6AD,36910738,1231,28-Mar-21,Drink,0
1231,163,N1 6AD,36910739,1231,28-Mar-21,Accommodation,0
1241,104,LA23 1PW,36910743,1241,28-Mar-21,Food,0
1241,104,LA23 1PW,36910744,1241,28-Mar-21,Drink,0
1241,104,LA23 1PW,36910745,1241,28-Mar-21,Accommodation,0
1357,163,BN1 1AD,36910782,1357,28-Mar-21,Food,0
1357,163,BN1 1AD,36910783,1357,28-Mar-21,Drink,0
1357,163,BN1 1AD,36910784,1357,28-Mar-21,Accommodation,0
894,153,GU27 2PD,36910791,894,28-Mar-21,Food,0
894,153,GU27 2PD,36910792,894,28-Mar-21,Drink,0
894,153,GU27 2PD,36910793,894,28-Mar-21,Accommodation,0
1029,163,BA1 2BX,36910824,1029,28-Mar-21,Food,0
1029,163,BA1 2BX,36910825,1029,28-Mar-21,Drink,0
1029,163,BA1 2BX,36910826,1029,28-Mar-21,Accommodation,0
1402,104,CW6 0DX,36910839,1402,28-Mar-21,Food,0
1402,104,CW6 0DX,36910840,1402,28-Mar-21,Drink,0
1402,104,CW6 0DX,36910841,1402,28-Mar-21,Accommodation,0
1354,153,SN5 7JL,36910857,1354,28-Mar-21,Food,0
1354,153,SN5 7JL,36910858,1354,28-Mar-21,Drink,0
1354,153,SN5 7JL,36910859,1354,28-Mar-21,Accommodation,0
1383,163,CB4 3AX,36910869,1383,28-Mar-21,Food,0
1383,163,CB4 3AX,36910870,1383,28-Mar-21,Drink,0
1383,163,CB4 3AX,36910871,1383,28-Mar-21,Accommodation,0
1678,104,M22 5LZ,36910917,1678,28-Mar-21,Food,0
1678,104,M22 5LZ,36910918,1678,28-Mar-21,Drink,0
1678,104,M22 5LZ,36910919,1678,28-Mar-21,Accommodation,0
1027,163,OX1 1BU,36910941,1027,28-Mar-21,Food,0
1027,163,OX1 1BU,36910942,1027,28-Mar-21,Drink,0
1027,163,OX1 1BU,36910943,1027,28-Mar-21,Accommodation,0
1400,163,CB24 9JD,36910971,1400,28-Mar-21,Food,0
1400,163,CB24 9JD,36910972,1400,28-Mar-21,Drink,0
1400,163,CB24 9JD,36910973,1400,28-Mar-21,Accommodation,0
1848,104,LL65 2YU,36910974,1848,28-Mar-21,Food,0
1848,104,LL65 2YU,36910975,1848,28-Mar-21,Drink,0
1848,104,LL65 2YU,36910976,1848,28-Mar-21,Accommodation,0
1025,163,CB2 1RX,36911004,1025,28-Mar-21,Food,0
1025,163,CB2 1RX,36911005,1025,28-Mar-21,Drink,0
1025,163,CB2 1RX,36911006,1025,28-Mar-21,Accommodation,0
1856,104,LL40 1YD,36911022,1856,28-Mar-21,Food,0
1856,104,LL40 1YD,36911023,1856,28-Mar-21,Drink,0
1856,104,LL40 1YD,36911024,1856,28-Mar-21,Accommodation,0
1399,163,EX4 4ED,36911035,1399,28-Mar-21,Food,0
1399,163,EX4 4ED,36911037,1399,28-Mar-21,Drink,0
1399,163,EX4 4ED,36911039,1399,28-Mar-21,Accommodation,0
1583,163,SW4 7AA,36911064,1583,28-Mar-21,Food,0
1583,163,SW4 7AA,36911065,1583,28-Mar-21,Drink,0
1583,163,SW4 7AA,36911066,1583,28-Mar-21,Accommodation,0
1855,104,ST7 3BQ,36911076,1855,28-Mar-21,Food,0
1855,104,ST7 3BQ,36911077,1855,28-Mar-21,Drink,0
1855,104,ST7 3BQ,36911078,1855,28-Mar-21,Accommodation,0
1664,163,SW6 4SW,36911100,1664,28-Mar-21,Food,0
1664,163,SW6 4SW,36911101,1664,28-Mar-21,Drink,0
1664,163,SW6 4SW,36911102,1664,28-Mar-21,Accommodation,0
2372,104,BB7 4NH,36911121,2372,28-Mar-21,Food,0
2372,104,BB7 4NH,36911122,2372,28-Mar-21,Drink,0
2372,104,BB7 4NH,36911123,2372,28-Mar-21,Accommodation,0
1665,163,CB1 2JW,36911127,1665,28-Mar-21,Food,0
1665,163,CB1 2JW,36911128,1665,28-Mar-21,Drink,0
1665,163,CB1 2JW,36911129,1665,28-Mar-21,Accommodation,0
1769,163,OX2 8BY,36911157,1769,28-Mar-21,Food,0
1769,163,OX2 8BY,36911158,1769,28-Mar-21,Drink,0
1769,163,OX2 8BY,36911159,1769,28-Mar-21,Accommodation,0
2371,104,LS29 8PP,36911181,2371,28-Mar-21,Food,0
2371,104,LS29 8PP,36911182,2371,28-Mar-21,Drink,0
2371,104,LS29 8PP,36911183,2371,28-Mar-21,Accommodation,0
1030,163,BA1 1EB,36911184,1030,28-Mar-21,Food,0
1030,163,BA1 1EB,36911185,1030,28-Mar-21,Drink,0
1030,163,BA1 1EB,36911186,1030,28-Mar-21,Accommodation,0
991,163,SO23 9BA,36911214,991,28-Mar-21,Food,0
991,163,SO23 9BA,36911215,991,28-Mar-21,Drink,0
991,163,SO23 9BA,36911216,991,28-Mar-21,Accommodation,0
1707,163,CF11 9LL,36911238,1707,28-Mar-21,Food,0
1707,163,CF11 9LL,36911239,1707,28-Mar-21,Drink,0
1707,163,CF11 9LL,36911240,1707,28-Mar-21,Accommodation,80.95
446,73,B60 3AU,36911250,446,28-Mar-21,Food,0
446,73,B60 3AU,36911251,446,28-Mar-21,Drink,0
446,73,B60 3AU,36911252,446,28-Mar-21,Accommodation,0
1752,163,IG8 0PN,36911265,1752,28-Mar-21,Food,0
1752,163,IG8 0PN,36911266,1752,28-Mar-21,Drink,0
1752,163,IG8 0PN,36911267,1752,28-Mar-21,Accommodation,0
1686,163,WC2E 7AU,36911295,1686,28-Mar-21,Food,0
1686,163,WC2E 7AU,36911296,1686,28-Mar-21,Drink,0
1686,163,WC2E 7AU,36911297,1686,28-Mar-21,Accommodation,0
330,73,B90 4EH,36911304,330,28-Mar-21,Food,0
330,73,B90 4EH,36911305,330,28-Mar-21,Drink,0
330,73,B90 4EH,36911306,330,28-Mar-21,Accommodation,0
1754,163,SW6 2EB,36911319,1754,28-Mar-21,Food,0
1754,163,SW6 2EB,36911320,1754,28-Mar-21,Drink,0
1754,163,SW6 2EB,36911321,1754,28-Mar-21,Accommodation,0
1753,163,SW4 0JT,36911349,1753,28-Mar-21,Food,0
1753,163,SW4 0JT,36911350,1753,28-Mar-21,Drink,0
1753,163,SW4 0JT,36911351,1753,28-Mar-21,Accommodation,0
613,115,SP1 2AJ,36911364,613,28-Mar-21,Food,19.05
613,115,SP1 2AJ,36911365,613,28-Mar-21,Drink,0
613,115,SP1 2AJ,36911366,613,28-Mar-21,Accommodation,15.24
1760,163,BN1 2LN,36911373,1760,28-Mar-21,Food,0
1760,163,BN1 2LN,36911374,1760,28-Mar-21,Drink,0
1760,163,BN1 2LN,36911375,1760,28-Mar-21,Accommodation,0
1849,163,CF10 2WF,36911403,1849,28-Mar-21,Food,0
1849,163,CF10 2WF,36911404,1849,28-Mar-21,Drink,0
1849,163,CF10 2WF,36911405,1849,28-Mar-21,Accommodation,0
1901,163,SW6 4XG,36911424,1901,28-Mar-21,Food,0
1901,163,SW6 4XG,36911425,1901,28-Mar-21,Drink,0
1901,163,SW6 4XG,36911426,1901,28-Mar-21,Accommodation,0
808,115,SP2 5EU,36911436,808,28-Mar-21,Food,0
808,115,SP2 5EU,36911437,808,28-Mar-21,Drink,0
808,115,SP2 5EU,36911438,808,28-Mar-21,Accommodation,0
1955,163,W2 3BP,36911457,1955,28-Mar-21,Food,0
1955,163,W2 3BP,36911458,1955,28-Mar-21,Drink,0
1955,163,W2 3BP,36911459,1955,28-Mar-21,Accommodation,0
2078,163,RG1 2EQ,36911490,2078,28-Mar-21,Food,0
2078,163,RG1 2EQ,36911491,2078,28-Mar-21,Drink,0
2078,163,RG1 2EQ,36911492,2078,28-Mar-21,Accommodation,0
749,252,YO61 4TE,36911523,749,28-Mar-21,Food,0
749,252,YO61 4TE,36911524,749,28-Mar-21,Drink,0
749,252,YO61 4TE,36911525,749,28-Mar-21,Accommodation,0
2102,163,PE31 8HD,36911526,2102,28-Mar-21,Food,0
2102,163,PE31 8HD,36911527,2102,28-Mar-21,Drink,0
2102,163,PE31 8HD,36911528,2102,28-Mar-21,Accommodation,0
1071,138,DL6 3JB,36911562,1071,28-Mar-21,Food,0
1071,138,DL6 3JB,36911563,1071,28-Mar-21,Drink,0
1071,138,DL6 3JB,36911564,1071,28-Mar-21,Accommodation,0
746,138,YO7 2DP,36911583,746,28-Mar-21,Food,0
746,138,YO7 2DP,36911584,746,28-Mar-21,Drink,0
746,138,YO7 2DP,36911585,746,28-Mar-21,Accommodation,0
744,138,YO60 7DZ,36911604,744,28-Mar-21,Food,3.9
744,138,YO60 7DZ,36911605,744,28-Mar-21,Drink,0
744,138,YO60 7DZ,36911606,744,28-Mar-21,Accommodation,0
745,138,YO51 9QY,36911625,745,28-Mar-21,Food,0
745,138,YO51 9QY,36911626,745,28-Mar-21,Drink,0
745,138,YO51 9QY,36911627,745,28-Mar-21,Accommodation,0
748,138,YO61 2PH,36911646,748,28-Mar-21,Food,0
748,138,YO61 2PH,36911647,748,28-Mar-21,Drink,0
748,138,YO61 2PH,36911648,748,28-Mar-21,Accommodation,0
750,138,HG1 1BJ,36911667,750,28-Mar-21,Food,-10
750,138,HG1 1BJ,36911668,750,28-Mar-21,Drink,0
750,138,HG1 1BJ,36911669,750,28-Mar-21,Accommodation,0
747,138,DL10 6QJ,36911688,747,28-Mar-21,Food,0
747,138,DL10 6QJ,36911689,747,28-Mar-21,Drink,0
747,138,DL10 6QJ,36911690,747,28-Mar-21,Accommodation,0
549,87,PE31 8BJ,36911709,549,28-Mar-21,Food,0
549,87,PE31 8BJ,36911710,549,28-Mar-21,Drink,0
549,87,PE31 8BJ,36911711,549,28-Mar-21,Accommodation,0
548,87,PE31 8BY,36911730,548,28-Mar-21,Food,0
548,87,PE31 8BY,36911731,548,28-Mar-21,Drink,0
548,87,PE31 8BY,36911732,548,28-Mar-21,Accommodation,0
400,87,SG6 2AE,36911760,400,28-Mar-21,Food,0
400,87,SG6 2AE,36911761,400,28-Mar-21,Drink,0
400,87,SG6 2AE,36911762,400,28-Mar-21,Accommodation,0
486,87,CM23 2JZ,36911781,486,28-Mar-21,Food,0
486,87,CM23 2JZ,36911782,486,28-Mar-21,Drink,0
486,87,CM23 2JZ,36911783,486,28-Mar-21,Accommodation,0
640,87,SG4 7DA,36911802,640,28-Mar-21,Food,0
640,87,SG4 7DA,36911803,640,28-Mar-21,Drink,0
640,87,SG4 7DA,36911804,640,28-Mar-21,Accommodation,0
1060,87,NR25 7AR,36911823,1060,28-Mar-21,Food,0
1060,87,NR25 7AR,36911824,1060,28-Mar-21,Drink,0
1060,87,NR25 7AR,36911825,1060,28-Mar-21,Accommodation,0
1381,87,SG5 1BT,36911844,1381,28-Mar-21,Food,841.14
1381,87,SG5 1BT,36911845,1381,28-Mar-21,Drink,16.09
1381,87,SG5 1BT,36911846,1381,28-Mar-21,Accommodation,18.57
1649,87,SG3 6QB,36911865,1649,28-Mar-21,Food,689.52
1649,87,SG3 6QB,36911866,1649,28-Mar-21,Drink,0
1649,87,SG3 6QB,36911867,1649,28-Mar-21,Accommodation,0
886,158,TA11 7LX,36911907,886,28-Mar-21,Food,0
886,158,TA11 7LX,36911908,886,28-Mar-21,Drink,0
886,158,TA11 7LX,36911909,886,28-Mar-21,Accommodation,0
887,158,BS28 4EQ,36911928,887,28-Mar-21,Food,0
887,158,BS28 4EQ,36911929,887,28-Mar-21,Drink,0
887,158,BS28 4EQ,36911930,887,28-Mar-21,Accommodation,0
888,158,BA15 1DE,36911949,888,28-Mar-21,Food,0
888,158,BA15 1DE,36911950,888,28-Mar-21,Drink,0
888,158,BA15 1DE,36911951,888,28-Mar-21,Accommodation,0
1167,158,SP7 8JA,36911970,1167,28-Mar-21,Food,0
1167,158,SP7 8JA,36911971,1167,28-Mar-21,Drink,0
1167,158,SP7 8JA,36911972,1167,28-Mar-21,Accommodation,0
2464,158,DT1 1HF,36911991,2464,28-Mar-21,Food,0
2464,158,DT1 1HF,36911992,2464,28-Mar-21,Drink,0
2464,158,DT1 1HF,36911993,2464,28-Mar-21,Accommodation,0
1412,231,BA1 5TJ,36912021,1412,28-Mar-21,Food,0
1412,231,BA1 5TJ,36912022,1412,28-Mar-21,Drink,0
1412,231,BA1 5TJ,36912023,1412,28-Mar-21,Accommodation,0
1410,231,BA1 2LY,36912045,1410,28-Mar-21,Food,0
1410,231,BA1 2LY,36912046,1410,28-Mar-21,Drink,0
1410,231,BA1 2LY,36912047,1410,28-Mar-21,Accommodation,0
1413,231,BA1 3EN,36912057,1413,28-Mar-21,Food,0
1413,231,BA1 3EN,36912058,1413,28-Mar-21,Drink,0
1413,231,BA1 3EN,36912059,1413,28-Mar-21,Accommodation,0
1247,242,GL7 2PF,36912069,1247,28-Mar-21,Food,0
1247,242,GL7 2PF,36912070,1247,28-Mar-21,Drink,0
1247,242,GL7 2PF,36912071,1247,28-Mar-21,Accommodation,0
1306,242,BS1 6TJ,36912090,1306,28-Mar-21,Food,0
1306,242,BS1 6TJ,36912091,1306,28-Mar-21,Drink,0
1306,242,BS1 6TJ,36912092,1306,28-Mar-21,Accommodation,0
1569,246,NN1 4AA,36912111,1569,28-Mar-21,Food,0
1569,246,NN1 4AA,36912112,1569,28-Mar-21,Drink,0
1569,246,NN1 4AA,36912113,1569,28-Mar-21,Accommodation,0
1562,246,NN6 9EZ,36912129,1562,28-Mar-21,Food,0
1562,246,NN6 9EZ,36912130,1562,28-Mar-21,Drink,0
1562,246,NN6 9EZ,36912131,1562,28-Mar-21,Accommodation,0
1563,246,NN7 1BP,36912147,1563,28-Mar-21,Food,0
1563,246,NN7 1BP,36912148,1563,28-Mar-21,Drink,0
1563,246,NN7 1BP,36912149,1563,28-Mar-21,Accommodation,0
1564,246,SS9 1PG,36912165,1564,28-Mar-21,Food,0
1564,246,SS9 1PG,36912166,1564,28-Mar-21,Drink,0
1564,246,SS9 1PG,36912167,1564,28-Mar-21,Accommodation,0
1565,246,NN2 8DJ,36912183,1565,28-Mar-21,Food,0
1565,246,NN2 8DJ,36912184,1565,28-Mar-21,Drink,0
1565,246,NN2 8DJ,36912185,1565,28-Mar-21,Accommodation,0
1566,246,NN4 7BT,36912201,1566,28-Mar-21,Food,0
1566,246,NN4 7BT,36912202,1566,28-Mar-21,Drink,0
1566,246,NN4 7BT,36912203,1566,28-Mar-21,Accommodation,0
1567,246,NN7 3QB,36912219,1567,28-Mar-21,Food,0
1567,246,NN7 3QB,36912220,1567,28-Mar-21,Drink,0
1567,246,NN7 3QB,36912221,1567,28-Mar-21,Accommodation,0
1568,246,NN6 8BA,36912237,1568,28-Mar-21,Food,0
1568,246,NN6 8BA,36912238,1568,28-Mar-21,Drink,0
1568,246,NN6 8BA,36912239,1568,28-Mar-21,Accommodation,0
1542,242,BS1 6XG,36912255,1542,28-Mar-21,Food,0
1542,242,BS1 6XG,36912256,1542,28-Mar-21,Drink,0
1542,242,BS1 6XG,36912257,1542,28-Mar-21,Accommodation,0
1537,242,GL50 3HW,36912276,1537,28-Mar-21,Food,0
1537,242,GL50 3HW,36912277,1537,28-Mar-21,Drink,0
1537,242,GL50 3HW,36912278,1537,28-Mar-21,Accommodation,0
1538,242,BS25 1QL,36912297,1538,28-Mar-21,Food,0
1538,242,BS25 1QL,36912298,1538,28-Mar-21,Drink,0
1538,242,BS25 1QL,36912299,1538,28-Mar-21,Accommodation,0
1546,242,TA10 9JH,36912318,1546,28-Mar-21,Food,0
1546,242,TA10 9JH,36912319,1546,28-Mar-21,Drink,0
1546,242,TA10 9JH,36912320,1546,28-Mar-21,Accommodation,0
1553,242,GL52 3DL,36912339,1553,28-Mar-21,Food,0
1553,242,GL52 3DL,36912340,1553,28-Mar-21,Drink,0
1553,242,GL52 3DL,36912341,1553,28-Mar-21,Accommodation,0
1545,242,BS26 2AP,36912360,1545,28-Mar-21,Food,0
1545,242,BS26 2AP,36912361,1545,28-Mar-21,Drink,0
1545,242,BS26 2AP,36912362,1545,28-Mar-21,Accommodation,0
1550,242,BS40 8SL,36912381,1550,28-Mar-21,Food,0
1550,242,BS40 8SL,36912382,1550,28-Mar-21,Drink,0
1550,242,BS40 8SL,36912383,1550,28-Mar-21,Accommodation,0
1585,73,CV37 7RJ,36912402,1585,28-Mar-21,Food,0
1585,73,CV37 7RJ,36912403,1585,28-Mar-21,Drink,0
1585,73,CV37 7RJ,36912404,1585,28-Mar-21,Accommodation,0
1595,251,HP23 6AA,36912423,1595,30-Mar-21,Food,0
1595,251,HP23 6AA,36912424,1595,30-Mar-21,Drink,0
1595,251,HP23 6AA,36912425,1595,30-Mar-21,Accommodation,0
1596,251,HP18 0QJ,36912438,1596,30-Mar-21,Food,0
1596,251,HP18 0QJ,36912439,1596,30-Mar-21,Drink,0
1596,251,HP18 0QJ,36912440,1596,30-Mar-21,Accommodation,0
1601,251,SS5 6ND,36912453,1601,30-Mar-21,Food,0
1601,251,SS5 6ND,36912454,1601,30-Mar-21,Drink,0
1601,251,SS5 6ND,36912455,1601,30-Mar-21,Accommodation,0
1611,251,SG8 7BZ,36912468,1611,30-Mar-21,Food,0
1611,251,SG8 7BZ,36912469,1611,30-Mar-21,Drink,0
1611,251,SG8 7BZ,36912470,1611,30-Mar-21,Accommodation,0
1602,251,HP6 5BW,36912483,1602,30-Mar-21,Food,0
1602,251,HP6 5BW,36912484,1602,30-Mar-21,Drink,0
1602,251,HP6 5BW,36912485,1602,30-Mar-21,Accommodation,0
1603,251,HP9 2PN,36912498,1603,30-Mar-21,Food,0
1603,251,HP9 2PN,36912499,1603,30-Mar-21,Drink,0
1603,251,HP9 2PN,36912500,1603,30-Mar-21,Accommodation,0
1598,251,B91 3DA,36912513,1598,30-Mar-21,Food,0
1598,251,B91 3DA,36912514,1598,30-Mar-21,Drink,0
1598,251,B91 3DA,36912515,1598,30-Mar-21,Accommodation,0
1604,251,AL1 3EG,36912528,1604,30-Mar-21,Food,0
1604,251,AL1 3EG,36912529,1604,30-Mar-21,Drink,0
1604,251,AL1 3EG,36912530,1604,30-Mar-21,Accommodation,0
1605,251,MK17 0SH,36912543,1605,30-Mar-21,Food,0
1605,251,MK17 0SH,36912544,1605,30-Mar-21,Drink,0
1605,251,MK17 0SH,36912545,1605,30-Mar-21,Accommodation,0
1609,251,OX28 6BH,36912558,1609,30-Mar-21,Food,0
1609,251,OX28 6BH,36912559,1609,30-Mar-21,Drink,0
1609,251,OX28 6BH,36912560,1609,30-Mar-21,Accommodation,0
1610,251,OX14 3HS,36912573,1610,30-Mar-21,Food,76.19
1610,251,OX14 3HS,36912574,1610,30-Mar-21,Drink,0
1610,251,OX14 3HS,36912575,1610,30-Mar-21,Accommodation,203.56
1599,251,CV37 8PW,36912588,1599,30-Mar-21,Food,0
1599,251,CV37 8PW,36912589,1599,30-Mar-21,Drink,0
1599,251,CV37 8PW,36912590,1599,30-Mar-21,Accommodation,0
1616,251,CV34 4DP,36912603,1616,30-Mar-21,Food,0
1616,251,CV34 4DP,36912604,1616,30-Mar-21,Drink,0
1616,251,CV34 4DP,36912605,1616,30-Mar-21,Accommodation,0
1612,251,HP4 3HL,36912618,1612,30-Mar-21,Food,0
1612,251,HP4 3HL,36912619,1612,30-Mar-21,Drink,0
1612,251,HP4 3HL,36912620,1612,30-Mar-21,Accommodation,0
1606,251,CM5 9JG,36912633,1606,30-Mar-21,Food,0
1606,251,CM5 9JG,36912634,1606,30-Mar-21,Drink,0
1606,251,CM5 9JG,36912635,1606,30-Mar-21,Accommodation,0
1607,251,MK19 7BE,36912648,1607,30-Mar-21,Food,0
1607,251,MK19 7BE,36912649,1607,30-Mar-21,Drink,0
1607,251,MK19 7BE,36912650,1607,30-Mar-21,Accommodation,0
1608,251,OX10 0AA,36912663,1608,30-Mar-21,Food,0
1608,251,OX10 0AA,36912664,1608,30-Mar-21,Drink,0
1608,251,OX10 0AA,36912665,1608,30-Mar-21,Accommodation,0
1618,251,HP1 3BD,36912678,1618,30-Mar-21,Food,0
1618,251,HP1 3BD,36912679,1618,30-Mar-21,Drink,0
1618,251,HP1 3BD,36912680,1618,30-Mar-21,Accommodation,0
1615,251,MK45 2NG,36912693,1615,30-Mar-21,Food,0
1615,251,MK45 2NG,36912694,1615,30-Mar-21,Drink,0
1615,251,MK45 2NG,36912695,1615,30-Mar-21,Accommodation,0
1597,251,MK46 4EB,36912708,1597,30-Mar-21,Food,0
1597,251,MK46 4EB,36912709,1597,30-Mar-21,Drink,0
1597,251,MK46 4EB,36912710,1597,30-Mar-21,Accommodation,0
1747,251,GU9 7NX,36912723,1747,30-Mar-21,Food,0
1747,251,GU9 7NX,36912724,1747,30-Mar-21,Drink,0
1747,251,GU9 7NX,36912725,1747,30-Mar-21,Accommodation,0
1614,251,SL5 8DR,36912738,1614,30-Mar-21,Food,0
1614,251,SL5 8DR,36912739,1614,30-Mar-21,Drink,0
1614,251,SL5 8DR,36912740,1614,30-Mar-21,Accommodation,0
1820,251,TW12 1NY,36912753,1820,30-Mar-21,Food,0
1820,251,TW12 1NY,36912754,1820,30-Mar-21,Drink,0
1820,251,TW12 1NY,36912755,1820,30-Mar-21,Accommodation,0
1746,251,HP16 0HJ,36912768,1746,30-Mar-21,Food,0
