tbl_PhysicalSites.PhysicalSiteID,OrganisationID,PostCode,ActualSalesId,tbl_ActualSales.PhysicalSiteID,WorkDate,Type,ActualSalesValue
1448,228,M2 5QR,25740800,1448,30-Mar-19,Accommodation,298.33
1449,228,ST5 1AH,25740846,1449,30-Mar-19,Food,108.15
1449,228,ST5 1AH,25740847,1449,30-Mar-19,Drink,4729.39
1449,228,ST5 1AH,25740848,1449,30-Mar-19,Accommodation,0
744,138,YO60 7DZ,25740873,744,24-Mar-19,Food,2253.93
744,138,YO60 7DZ,25740874,744,24-Mar-19,Drink,982.27
744,138,YO60 7DZ,25740875,744,24-Mar-19,Accommodation,0
358,20,GU16 6DS,25740885,358,24-Mar-19,Food,8048.11
358,20,GU16 6DS,25740886,358,24-Mar-19,Drink,3010.58
358,20,GU16 6DS,25740887,358,24-Mar-19,Accommodation,0
1450,228,CF10 3FA,25740939,1450,30-Mar-19,Food,2217.94
1450,228,CF10 3FA,25740940,1450,30-Mar-19,Drink,11514.1
1450,228,CF10 3FA,25740941,1450,30-Mar-19,Accommodation,0
745,138,YO51 9QY,25740948,745,24-Mar-19,Food,1253.41
745,138,YO51 9QY,25740949,745,24-Mar-19,Drink,877.28
745,138,YO51 9QY,25740950,745,24-Mar-19,Accommodation,0
476,20,MK4 3FN,25740975,476,24-Mar-19,Food,4830.31
476,20,MK4 3FN,25740976,476,24-Mar-19,Drink,3246.74
476,20,MK4 3FN,25740977,476,24-Mar-19,Accommodation,0
748,138,YO61 2PH,25741020,748,24-Mar-19,Food,1046.25
748,138,YO61 2PH,25741021,748,24-Mar-19,Drink,513.73
748,138,YO61 2PH,25741022,748,24-Mar-19,Accommodation,41.67
1451,228,HD1 2PT,25741029,1451,30-Mar-19,Food,1393.74
1451,228,HD1 2PT,25741030,1451,30-Mar-19,Drink,13991.49
1451,228,HD1 2PT,25741031,1451,30-Mar-19,Accommodation,45
697,20,SG8 5AY,25741065,697,24-Mar-19,Food,2222.65
697,20,SG8 5AY,25741066,697,24-Mar-19,Drink,1252.17
697,20,SG8 5AY,25741067,697,24-Mar-19,Accommodation,0
1452,228,IP1 1AY,25741110,1452,30-Mar-19,Food,525.22
1452,228,IP1 1AY,25741111,1452,30-Mar-19,Drink,17653.22
1452,228,IP1 1AY,25741112,1452,30-Mar-19,Accommodation,3413.33
750,138,HG1 1BJ,25741113,750,24-Mar-19,Food,2611.91
750,138,HG1 1BJ,25741114,750,24-Mar-19,Drink,1469.53
750,138,HG1 1BJ,25741115,750,24-Mar-19,Accommodation,1744.02
1180,20,SG12 9LE,25741152,1180,24-Mar-19,Food,6301.83
1180,20,SG12 9LE,25741153,1180,24-Mar-19,Drink,3276.31
1180,20,SG12 9LE,25741154,1180,24-Mar-19,Accommodation,50
1453,228,NR2 4TL,25741185,1453,30-Mar-19,Food,1741.8
1453,228,NR2 4TL,25741186,1453,30-Mar-19,Drink,17865.88
1453,228,NR2 4TL,25741187,1453,30-Mar-19,Accommodation,81.67
747,138,DL10 6QJ,25741221,747,24-Mar-19,Food,1823.81
747,138,DL10 6QJ,25741222,747,24-Mar-19,Drink,782.06
747,138,DL10 6QJ,25741223,747,24-Mar-19,Accommodation,0
1455,228,NR2 4TL,25741248,1455,30-Mar-19,Food,366.79
1455,228,NR2 4TL,25741249,1455,30-Mar-19,Drink,9983.96
1455,228,NR2 4TL,25741250,1455,30-Mar-19,Accommodation,16.67
1423,20,SW1V 2SA,25741251,1423,24-Mar-19,Food,1939.61
1423,20,SW1V 2SA,25741252,1423,24-Mar-19,Drink,1770.03
1423,20,SW1V 2SA,25741253,1423,24-Mar-19,Accommodation,0
549,87,PE31 8BJ,25741296,549,24-Mar-19,Food,2043.96
549,87,PE31 8BJ,25741297,549,24-Mar-19,Drink,1103.69
549,87,PE31 8BJ,25741298,549,24-Mar-19,Accommodation,0
1527,20,CO3 0NU,25741332,1527,24-Mar-19,Food,5091.01
1527,20,CO3 0NU,25741333,1527,24-Mar-19,Drink,2287.92
1527,20,CO3 0NU,25741334,1527,24-Mar-19,Accommodation,0
548,87,PE31 8BY,25741389,548,24-Mar-19,Food,6109.78
548,87,PE31 8BY,25741390,548,24-Mar-19,Drink,2277.8
548,87,PE31 8BY,25741391,548,24-Mar-19,Accommodation,1618.31
1668,20,CM77 7US,25741413,1668,24-Mar-19,Food,3401.82
1668,20,CM77 7US,25741414,1668,24-Mar-19,Drink,3392.2
1668,20,CM77 7US,25741415,1668,24-Mar-19,Accommodation,0
1458,228,L3 4AE,25741446,1458,30-Mar-19,Food,3672.12
1458,228,L3 4AE,25741447,1458,30-Mar-19,Drink,19094.78
1458,228,L3 4AE,25741448,1458,30-Mar-19,Accommodation,33.33
1459,228,LE1 6TF,25741503,1459,30-Mar-19,Food,1193.67
1459,228,LE1 6TF,25741504,1459,30-Mar-19,Drink,6896.54
1459,228,LE1 6TF,25741505,1459,30-Mar-19,Accommodation,11.67
401,87,SG5 1BT,25741515,401,24-Mar-19,Food,4642.96
401,87,SG5 1BT,25741516,401,24-Mar-19,Drink,3070.49
401,87,SG5 1BT,25741517,401,24-Mar-19,Accommodation,0
1020,130,SE19 1TX,25741527,1020,30-Mar-19,Food,347.83
1020,130,SE19 1TX,25741528,1020,30-Mar-19,Drink,6692.46
1020,130,SE19 1TX,25741529,1020,30-Mar-19,Accommodation,0
1812,20,SG18 0EL,25741578,1812,24-Mar-19,Food,5431.25
1812,20,SG18 0EL,25741579,1812,24-Mar-19,Drink,3509.49
1812,20,SG18 0EL,25741580,1812,24-Mar-19,Accommodation,25
400,87,SG6 2AE,25741629,400,24-Mar-19,Food,3307.56
400,87,SG6 2AE,25741630,400,24-Mar-19,Drink,2702.5
400,87,SG6 2AE,25741631,400,24-Mar-19,Accommodation,0
1461,228,BN1 2RA,25741644,1461,30-Mar-19,Food,1242.44
1461,228,BN1 2RA,25741645,1461,30-Mar-19,Drink,22504.46
1461,228,BN1 2RA,25741646,1461,30-Mar-19,Accommodation,3542.36
997,130,SE15 4TL,25741671,997,30-Mar-19,Food,373.75
997,130,SE15 4TL,25741672,997,30-Mar-19,Drink,5684.42
997,130,SE15 4TL,25741673,997,30-Mar-19,Accommodation,0
1462,228,G2 1LF,25741698,1462,30-Mar-19,Food,285.54
1462,228,G2 1LF,25741699,1462,30-Mar-19,Drink,7224.14
1462,228,G2 1LF,25741700,1462,30-Mar-19,Accommodation,0
486,87,CM23 2JZ,25741749,486,24-Mar-19,Food,1008.74
486,87,CM23 2JZ,25741750,486,24-Mar-19,Drink,224.07
486,87,CM23 2JZ,25741751,486,24-Mar-19,Accommodation,0
1464,228,LE11 1TG,25741764,1464,30-Mar-19,Food,527.97
1464,228,LE11 1TG,25741765,1464,30-Mar-19,Drink,14066.68
1464,228,LE11 1TG,25741766,1464,30-Mar-19,Accommodation,2138.33
640,87,SG4 7DA,25741809,640,24-Mar-19,Food,3620.16
640,87,SG4 7DA,25741810,640,24-Mar-19,Drink,1867.9
640,87,SG4 7DA,25741811,640,24-Mar-19,Accommodation,0
1465,228,WN1 1DY,25741842,1465,30-Mar-19,Food,2253.47
1465,228,WN1 1DY,25741843,1465,30-Mar-19,Drink,15394.05
1465,228,WN1 1DY,25741844,1465,30-Mar-19,Accommodation,836.67
1013,130,SE5 7AA,25741845,1013,30-Mar-19,Food,396.88
1013,130,SE5 7AA,25741846,1013,30-Mar-19,Drink,6060.17
1013,130,SE5 7AA,25741847,1013,30-Mar-19,Accommodation,0
1060,87,NR25 7AR,25741887,1060,24-Mar-19,Food,1707.58
1060,87,NR25 7AR,25741888,1060,24-Mar-19,Drink,784
1060,87,NR25 7AR,25741889,1060,24-Mar-19,Accommodation,229.66
1466,228,SO15 2DB,25741908,1466,30-Mar-19,Food,799.94
1466,228,SO15 2DB,25741909,1466,30-Mar-19,Drink,14458.95
1466,228,SO15 2DB,25741910,1466,30-Mar-19,Accommodation,91.67
1381,87,SG5 1BT,25741959,1381,24-Mar-19,Food,498.31
1381,87,SG5 1BT,25741960,1381,24-Mar-19,Drink,659.54
1381,87,SG5 1BT,25741961,1381,24-Mar-19,Accommodation,0
1467,228,CF10 1BS,25741968,1467,30-Mar-19,Food,1815.39
1467,228,CF10 1BS,25741969,1467,30-Mar-19,Drink,23974.73
1467,228,CF10 1BS,25741970,1467,30-Mar-19,Accommodation,1549.17
1018,130,SW9 8LQ,25741989,1018,30-Mar-19,Food,0
1018,130,SW9 8LQ,25741990,1018,30-Mar-19,Drink,6332.83
1018,130,SW9 8LQ,25741991,1018,30-Mar-19,Accommodation,0
1380,87,SG4 7JR,25742037,1380,24-Mar-19,Food,2200.86
1380,87,SG4 7JR,25742038,1380,24-Mar-19,Drink,1362.36
1380,87,SG4 7JR,25742039,1380,24-Mar-19,Accommodation,264.15
1469,228,EC3V 4QT,25742085,1469,30-Mar-19,Food,289.63
1469,228,EC3V 4QT,25742086,1469,30-Mar-19,Drink,16409.03
1469,228,EC3V 4QT,25742087,1469,30-Mar-19,Accommodation,387.17
1649,87,SG3 6QB,25742112,1649,24-Mar-19,Food,2041.89
1649,87,SG3 6QB,25742113,1649,24-Mar-19,Drink,2201.84
1649,87,SG3 6QB,25742114,1649,24-Mar-19,Accommodation,51.96
1470,228,EH1 1HU,25742133,1470,30-Mar-19,Food,1571.58
1470,228,EH1 1HU,25742134,1470,30-Mar-19,Drink,12619.28
1470,228,EH1 1HU,25742135,1470,30-Mar-19,Accommodation,10
1238,221,SE5 8TR,25742187,1238,30-Mar-19,Food,3261.09
1238,221,SE5 8TR,25742188,1238,30-Mar-19,Drink,3635.5
1238,221,SE5 8TR,25742189,1238,30-Mar-19,Accommodation,0
1012,130,SW17 9NG,25742190,1012,30-Mar-19,Food,545
1012,130,SW17 9NG,25742191,1012,30-Mar-19,Drink,5314.62
1012,130,SW17 9NG,25742192,1012,30-Mar-19,Accommodation,0
1471,228,CB2 3DS,25742211,1471,30-Mar-19,Food,4045.3
1471,228,CB2 3DS,25742212,1471,30-Mar-19,Drink,30351.35
1471,228,CB2 3DS,25742213,1471,30-Mar-19,Accommodation,6303.33
886,158,TA11 7LX,25742256,886,24-Mar-19,Food,2078.4
886,158,TA11 7LX,25742257,886,24-Mar-19,Drink,1283.93
886,158,TA11 7LX,25742258,886,24-Mar-19,Accommodation,996.57
1010,130,E5 8EG,25742298,1010,30-Mar-19,Food,989
1010,130,E5 8EG,25742299,1010,30-Mar-19,Drink,4019.37
1010,130,E5 8EG,25742300,1010,30-Mar-19,Accommodation,0
1474,228,YO1 9NA,25742340,1474,30-Mar-19,Food,2835.71
1474,228,YO1 9NA,25742341,1474,30-Mar-19,Drink,28454.77
1474,228,YO1 9NA,25742342,1474,30-Mar-19,Accommodation,246.67
887,158,BS28 4EQ,25742349,887,24-Mar-19,Food,2570.18
887,158,BS28 4EQ,25742350,887,24-Mar-19,Drink,1048.04
887,158,BS28 4EQ,25742351,887,24-Mar-19,Accommodation,330.62
1475,228,BS1 1UA,25742391,1475,30-Mar-19,Food,1402.25
1475,228,BS1 1UA,25742392,1475,30-Mar-19,Drink,11344.88
1475,228,BS1 1UA,25742393,1475,30-Mar-19,Accommodation,0
888,158,BA15 1DE,25742436,888,24-Mar-19,Food,3605.56
888,158,BA15 1DE,25742437,888,24-Mar-19,Drink,1889.27
888,158,BA15 1DE,25742438,888,24-Mar-19,Accommodation,729.78
1476,228,DE1 1BJ,25742442,1476,30-Mar-19,Food,710.42
1476,228,DE1 1BJ,25742443,1476,30-Mar-19,Drink,10909.92
1476,228,DE1 1BJ,25742444,1476,30-Mar-19,Accommodation,1.67
1477,228,GL50 3PA,25742484,1477,30-Mar-19,Food,577.28
1477,228,GL50 3PA,25742485,1477,30-Mar-19,Drink,12780.52
1477,228,GL50 3PA,25742486,1477,30-Mar-19,Accommodation,5
1008,130,SW12 9AU,25742499,1008,30-Mar-19,Food,691.25
1008,130,SW12 9AU,25742500,1008,30-Mar-19,Drink,8842.79
1008,130,SW12 9AU,25742501,1008,30-Mar-19,Accommodation,0
1167,158,SP7 8JA,25742523,1167,24-Mar-19,Food,2080.55
1167,158,SP7 8JA,25742524,1167,24-Mar-19,Drink,925.65
1167,158,SP7 8JA,25742525,1167,24-Mar-19,Accommodation,738.87
1478,228,L1 4DQ,25742541,1478,30-Mar-19,Food,2358
1478,228,L1 4DQ,25742542,1478,30-Mar-19,Drink,18998.46
1478,228,L1 4DQ,25742543,1478,30-Mar-19,Accommodation,1690.83
1479,228,NN1 1NS,25742583,1479,30-Mar-19,Food,278.22
1479,228,NN1 1NS,25742584,1479,30-Mar-19,Drink,9893.02
1479,228,NN1 1NS,25742585,1479,30-Mar-19,Accommodation,884.17
1005,130,E7 9BB,25742631,1005,30-Mar-19,Food,561.54
1005,130,E7 9BB,25742632,1005,30-Mar-19,Drink,1621.17
1005,130,E7 9BB,25742633,1005,30-Mar-19,Accommodation,0
1480,228,HP9 1QX,25742649,1480,30-Mar-19,Food,803.15
1480,228,HP9 1QX,25742650,1480,30-Mar-19,Drink,14924.57
1480,228,HP9 1QX,25742651,1480,30-Mar-19,Accommodation,3163.33
1481,228,AB10 1JS,25742712,1481,30-Mar-19,Food,1606.49
1481,228,AB10 1JS,25742713,1481,30-Mar-19,Drink,17019.18
1481,228,AB10 1JS,25742714,1481,30-Mar-19,Accommodation,1.67
1171,208,M41 5AW,25742721,1171,30-Mar-19,Food,110.41
1171,208,M41 5AW,25742722,1171,30-Mar-19,Drink,5573.82
1171,208,M41 5AW,25742723,1171,30-Mar-19,Accommodation,0
1482,228,PL1 2SW,25742748,1482,30-Mar-19,Food,758.98
1482,228,PL1 2SW,25742749,1482,30-Mar-19,Drink,10445.73
1482,228,PL1 2SW,25742750,1482,30-Mar-19,Accommodation,991.67
1894,313,S11 8NX,25742754,1894,30-Mar-19,Food,549.14
1894,313,S11 8NX,25742755,1894,30-Mar-19,Drink,6266.66
1894,313,S11 8NX,25742756,1894,30-Mar-19,Accommodation,35.86
1895,314,LE11 1UA,25742763,1895,30-Mar-19,Food,657.98
1895,314,LE11 1UA,25742764,1895,30-Mar-19,Drink,3271.03
1895,314,LE11 1UA,25742765,1895,30-Mar-19,Accommodation,0
689,130,SE14 6TJ,25742799,689,30-Mar-19,Food,576.08
689,130,SE14 6TJ,25742800,689,30-Mar-19,Drink,2429.75
689,130,SE14 6TJ,25742801,689,30-Mar-19,Accommodation,0
1483,228,NE1 1JF,25742820,1483,30-Mar-19,Food,1381.93
1483,228,NE1 1JF,25742821,1483,30-Mar-19,Drink,19415.11
1483,228,NE1 1JF,25742822,1483,30-Mar-19,Accommodation,216.67
1485,228,M3 2LF,25743003,1485,30-Mar-19,Food,1349.04
1485,228,M3 2LF,25743004,1485,30-Mar-19,Drink,18130.38
1485,228,M3 2LF,25743005,1485,30-Mar-19,Accommodation,0
686,130,SW16 1HJ,25743045,686,30-Mar-19,Food,495
686,130,SW16 1HJ,25743046,686,30-Mar-19,Drink,3370.21
686,130,SW16 1HJ,25743047,686,30-Mar-19,Accommodation,0
1486,228,BA1 2EB,25743072,1486,30-Mar-19,Food,1602.25
1486,228,BA1 2EB,25743073,1486,30-Mar-19,Drink,10477.35
1486,228,BA1 2EB,25743074,1486,30-Mar-19,Accommodation,5
1487,228,BA1 2EB,25743147,1487,30-Mar-19,Food,1581.86
1487,228,BA1 2EB,25743148,1487,30-Mar-19,Drink,8423.98
1487,228,BA1 2EB,25743149,1487,30-Mar-19,Accommodation,0
1490,228,LS2 3AW,25743228,1490,30-Mar-19,Food,2513.96
1490,228,LS2 3AW,25743229,1490,30-Mar-19,Drink,19860.08
1490,228,LS2 3AW,25743230,1490,30-Mar-19,Accommodation,821.58
1216,217,HG2 0NA,25743264,1216,30-Mar-19,Food,4482.84
1216,217,HG2 0NA,25743265,1216,30-Mar-19,Drink,2783.37
1216,217,HG2 0NA,25743266,1216,30-Mar-19,Accommodation,0
1491,228,RG1 1JX,25743279,1491,30-Mar-19,Food,1142.14
1491,228,RG1 1JX,25743280,1491,30-Mar-19,Drink,14771.44
1491,228,RG1 1JX,25743281,1491,30-Mar-19,Accommodation,2035.51
1492,228,MK9 3XS,25743318,1492,30-Mar-19,Food,388.4
1492,228,MK9 3XS,25743319,1492,30-Mar-19,Drink,8705.22
1492,228,MK9 3XS,25743320,1492,30-Mar-19,Accommodation,1015
1412,231,BA1 5TJ,25743336,1412,24-Mar-19,Food,4358.01
1412,231,BA1 5TJ,25743337,1412,24-Mar-19,Drink,2394.15
1412,231,BA1 5TJ,25743338,1412,24-Mar-19,Accommodation,0
687,130,E11 3AA,25743351,687,30-Mar-19,Food,1119.18
687,130,E11 3AA,25743352,687,30-Mar-19,Drink,10774.4
687,130,E11 3AA,25743353,687,30-Mar-19,Accommodation,0
1494,228,NG1 4DB,25743408,1494,30-Mar-19,Food,2145.92
1494,228,NG1 4DB,25743409,1494,30-Mar-19,Drink,16520.49
1494,228,NG1 4DB,25743410,1494,30-Mar-19,Accommodation,73.33
1495,228,SW4 7TB,25743459,1495,30-Mar-19,Food,606.27
1495,228,SW4 7TB,25743460,1495,30-Mar-19,Drink,13510.73
1495,228,SW4 7TB,25743461,1495,30-Mar-19,Accommodation,1865.83
1410,231,BA1 2LY,25743474,1410,24-Mar-19,Food,2261.71
1410,231,BA1 2LY,25743475,1410,24-Mar-19,Drink,1801.95
1410,231,BA1 2LY,25743476,1410,24-Mar-19,Accommodation,0
1007,130,SE5 9NS,25743489,1007,30-Mar-19,Food,960.96
1007,130,SE5 9NS,25743490,1007,30-Mar-19,Drink,6094.87
1007,130,SE5 9NS,25743491,1007,30-Mar-19,Accommodation,0
1496,228,S1 4JL,25743528,1496,30-Mar-19,Food,1876.13
1496,228,S1 4JL,25743529,1496,30-Mar-19,Drink,21238.89
1496,228,S1 4JL,25743530,1496,30-Mar-19,Accommodation,173.33
1413,231,BA1 3EN,25743543,1413,24-Mar-19,Food,3187.63
1413,231,BA1 3EN,25743544,1413,24-Mar-19,Drink,2630.05
1413,231,BA1 3EN,25743545,1413,24-Mar-19,Accommodation,0
1497,228,LS1 6DT,25743570,1497,30-Mar-19,Food,690.32
1497,228,LS1 6DT,25743571,1497,30-Mar-19,Drink,19291.03
1497,228,LS1 6DT,25743572,1497,30-Mar-19,Accommodation,101.67
1633,228,SW15 6TD,25743657,1633,30-Mar-19,Food,1629.47
1633,228,SW15 6TD,25743658,1633,30-Mar-19,Drink,12409.98
1633,228,SW15 6TD,25743659,1633,30-Mar-19,Accommodation,867.5
1247,242,GL7 2PF,25743681,1247,24-Mar-19,Food,1113.81
1247,242,GL7 2PF,25743682,1247,24-Mar-19,Drink,1458.46
1247,242,GL7 2PF,25743683,1247,24-Mar-19,Accommodation,0
1634,228,IV1 1DZ,25743723,1634,30-Mar-19,Food,2214.12
1634,228,IV1 1DZ,25743724,1634,30-Mar-19,Drink,17201.98
1634,228,IV1 1DZ,25743725,1634,30-Mar-19,Accommodation,3.33
1306,242,BS1 6TJ,25743741,1306,24-Mar-19,Food,0
1306,242,BS1 6TJ,25743742,1306,24-Mar-19,Drink,0
1306,242,BS1 6TJ,25743743,1306,24-Mar-19,Accommodation,0
1559,246,NN2 6HT,25743813,1559,24-Mar-19,Food,816.99
1559,246,NN2 6HT,25743814,1559,24-Mar-19,Drink,1503.07
1559,246,NN2 6HT,25743815,1559,24-Mar-19,Accommodation,0
1636,228,B2 5BN,25743855,1636,30-Mar-19,Food,2133.88
1636,228,B2 5BN,25743856,1636,30-Mar-19,Drink,24795.57
1636,228,B2 5BN,25743857,1636,30-Mar-19,Accommodation,0
1560,246,NN1 4EH,25743864,1560,24-Mar-19,Food,100.65
1560,246,NN1 4EH,25743865,1560,24-Mar-19,Drink,919.26
1560,246,NN1 4EH,25743866,1560,24-Mar-19,Accommodation,0
1569,246,NN1 4AA,25743897,1569,24-Mar-19,Food,0
1569,246,NN1 4AA,25743898,1569,24-Mar-19,Drink,0
1569,246,NN1 4AA,25743899,1569,24-Mar-19,Accommodation,0
1637,228,ST16 3AQ,25743906,1637,30-Mar-19,Food,1114.13
1637,228,ST16 3AQ,25743907,1637,30-Mar-19,Drink,13640.93
1637,228,ST16 3AQ,25743908,1637,30-Mar-19,Accommodation,0
1562,246,NN6 9EZ,25743939,1562,24-Mar-19,Food,1917.39
1562,246,NN6 9EZ,25743940,1562,24-Mar-19,Drink,867.12
1562,246,NN6 9EZ,25743941,1562,24-Mar-19,Accommodation,0
1730,228,SO14 7FH,25743945,1730,30-Mar-19,Food,582.43
1730,228,SO14 7FH,25743946,1730,30-Mar-19,Drink,11097.67
1730,228,SO14 7FH,25743947,1730,30-Mar-19,Accommodation,0.92
1731,228,G1 3NA,25743981,1731,30-Mar-19,Food,1327.08
1731,228,G1 3NA,25743982,1731,30-Mar-19,Drink,34843.63
1731,228,G1 3NA,25743983,1731,30-Mar-19,Accommodation,0
1563,246,NN7 1BP,25743990,1563,24-Mar-19,Food,1975.41
1563,246,NN7 1BP,25743991,1563,24-Mar-19,Drink,1106.26
1563,246,NN7 1BP,25743992,1563,24-Mar-19,Accommodation,0
1691,228,NE1 1EE,25744020,1691,30-Mar-19,Food,2424.42
1691,228,NE1 1EE,25744021,1691,30-Mar-19,Drink,23535.63
1691,228,NE1 1EE,25744022,1691,30-Mar-19,Accommodation,1.04
1564,246,SS9 1PG,25744035,1564,24-Mar-19,Food,1116.72
1564,246,SS9 1PG,25744036,1564,24-Mar-19,Drink,2251.18
1564,246,SS9 1PG,25744037,1564,24-Mar-19,Accommodation,0
1775,228,BS1 5EP,25744053,1775,30-Mar-19,Food,3135.11
1775,228,BS1 5EP,25744054,1775,30-Mar-19,Drink,7921.73
1775,228,BS1 5EP,25744055,1775,30-Mar-19,Accommodation,0
1565,246,NN2 8DJ,25744077,1565,24-Mar-19,Food,1229.63
1565,246,NN2 8DJ,25744078,1565,24-Mar-19,Drink,1588.65
1565,246,NN2 8DJ,25744079,1565,24-Mar-19,Accommodation,0
1777,228,DH1 4PW,25744116,1777,30-Mar-19,Food,-2128.24
1777,228,DH1 4PW,25744117,1777,30-Mar-19,Drink,17233.12
1777,228,DH1 4PW,25744118,1777,30-Mar-19,Accommodation,138.33
1566,246,NN4 7BT,25744128,1566,24-Mar-19,Food,1647.36
1566,246,NN4 7BT,25744129,1566,24-Mar-19,Drink,1837.61
1566,246,NN4 7BT,25744130,1566,24-Mar-19,Accommodation,0
1567,246,NN7 3QB,25744170,1567,24-Mar-19,Food,1413.48
1567,246,NN7 3QB,25744171,1567,24-Mar-19,Drink,1940.34
1567,246,NN7 3QB,25744172,1567,24-Mar-19,Accommodation,0
1078,130,SE1 6BN,25744173,1078,30-Mar-19,Food,867.5
1078,130,SE1 6BN,25744174,1078,30-Mar-19,Drink,6664.87
1078,130,SE1 6BN,25744175,1078,30-Mar-19,Accommodation,0
1568,246,NN6 8BA,25744212,1568,24-Mar-19,Food,6821.73
1568,246,NN6 8BA,25744213,1568,24-Mar-19,Drink,4350.91
1568,246,NN6 8BA,25744214,1568,24-Mar-19,Accommodation,0
1141,130,SM1 1DT,25744236,1141,30-Mar-19,Food,548.33
1141,130,SM1 1DT,25744237,1141,30-Mar-19,Drink,5354.12
1141,130,SM1 1DT,25744238,1141,30-Mar-19,Accommodation,0
788,142,LE2 2FB,25744239,788,30-Mar-19,Food,1788.22
788,142,LE2 2FB,25744240,788,30-Mar-19,Drink,2262.43
788,142,LE2 2FB,25744241,788,30-Mar-19,Accommodation,0
1542,242,BS1 6XG,25744263,1542,24-Mar-19,Food,2676.67
1542,242,BS1 6XG,25744264,1542,24-Mar-19,Drink,4443.69
1542,242,BS1 6XG,25744265,1542,24-Mar-19,Accommodation,0
789,142,LE2 0QB,25744269,789,30-Mar-19,Food,496.83
789,142,LE2 0QB,25744270,789,30-Mar-19,Drink,7185.85
789,142,LE2 0QB,25744271,789,30-Mar-19,Accommodation,0
1422,130,SE19 1TQ,25744284,1422,30-Mar-19,Food,748.75
1422,130,SE19 1TQ,25744285,1422,30-Mar-19,Drink,3166.33
1422,130,SE19 1TQ,25744286,1422,30-Mar-19,Accommodation,0
1537,242,GL50 3HW,25744317,1537,24-Mar-19,Food,1.62
1537,242,GL50 3HW,25744318,1537,24-Mar-19,Drink,1229.35
1537,242,GL50 3HW,25744319,1537,24-Mar-19,Accommodation,0
1140,142,LE10 0JT,25744344,1140,30-Mar-19,Food,1012.31
1140,142,LE10 0JT,25744345,1140,30-Mar-19,Drink,2657.14
1140,142,LE10 0JT,25744346,1140,30-Mar-19,Accommodation,0
1555,130,SE13 6AA,25744350,1555,30-Mar-19,Food,46.42
1555,130,SE13 6AA,25744351,1555,30-Mar-19,Drink,524.08
1555,130,SE13 6AA,25744352,1555,30-Mar-19,Accommodation,0
1021,130,SE22 8EW,25744361,1021,24-Mar-19,Food,1729.85
1021,130,SE22 8EW,25744363,1021,24-Mar-19,Drink,4308.04
1021,130,SE22 8EW,25744364,1021,24-Mar-19,Accommodation,229.17
1538,242,BS25 1QL,25744365,1538,24-Mar-19,Food,2332.27
1538,242,BS25 1QL,25744366,1538,24-Mar-19,Drink,1349.25
1538,242,BS25 1QL,25744367,1538,24-Mar-19,Accommodation,0
1852,142,LE1 6AR,25744371,1852,30-Mar-19,Food,3775.57
1852,142,LE1 6AR,25744372,1852,30-Mar-19,Drink,4789.6
1852,142,LE1 6AR,25744373,1852,30-Mar-19,Accommodation,0
1355,130,N7 8HS,25744443,1355,30-Mar-19,Food,58.33
1355,130,N7 8HS,25744444,1355,30-Mar-19,Drink,1867.75
1355,130,N7 8HS,25744445,1355,30-Mar-19,Accommodation,0
1501,238,CV33 9AQ,25744467,1501,30-Mar-19,Food,3734.67
1501,238,CV33 9AQ,25744468,1501,30-Mar-19,Drink,1776.77
1501,238,CV33 9AQ,25744469,1501,30-Mar-19,Accommodation,0
1837,130,E6 1LA,25744470,1837,30-Mar-19,Food,104.58
1837,130,E6 1LA,25744471,1837,30-Mar-19,Drink,906.33
1837,130,E6 1LA,25744472,1837,30-Mar-19,Accommodation,0
1546,242,TA10 9JH,25744509,1546,24-Mar-19,Food,1515.66
1546,242,TA10 9JH,25744510,1546,24-Mar-19,Drink,525.53
1546,242,TA10 9JH,25744511,1546,24-Mar-19,Accommodation,0
1502,238,CV31 3NY,25744530,1502,30-Mar-19,Food,2939.67
1502,238,CV31 3NY,25744531,1502,30-Mar-19,Drink,2300.07
1502,238,CV31 3NY,25744532,1502,30-Mar-19,Accommodation,0
1553,242,GL52 3DL,25744551,1553,24-Mar-19,Food,2102.64
1553,242,GL52 3DL,25744552,1553,24-Mar-19,Drink,1845.76
1553,242,GL52 3DL,25744553,1553,24-Mar-19,Accommodation,0
1504,238,WR7 4AA,25744599,1504,30-Mar-19,Food,3069.96
1504,238,WR7 4AA,25744600,1504,30-Mar-19,Drink,2092.33
1504,238,WR7 4AA,25744601,1504,30-Mar-19,Accommodation,0
1545,242,BS26 2AP,25744605,1545,24-Mar-19,Food,824.55
1545,242,BS26 2AP,25744606,1545,24-Mar-19,Drink,933.12
1545,242,BS26 2AP,25744607,1545,24-Mar-19,Accommodation,0
1424,237,BS30 5JP,25744620,1424,30-Mar-19,Food,1112.91
1424,237,BS30 5JP,25744621,1424,30-Mar-19,Drink,2598.36
1424,237,BS30 5JP,25744622,1424,30-Mar-19,Accommodation,0
1551,242,BA1 5BR,25744683,1551,24-Mar-19,Food,136.95
1551,242,BA1 5BR,25744684,1551,24-Mar-19,Drink,1597.01
1551,242,BA1 5BR,25744685,1551,24-Mar-19,Accommodation,0
371,244,BA1 2JL,25744692,371,30-Mar-19,Food,510.92
371,244,BA1 2JL,25744693,371,30-Mar-19,Drink,2602.44
371,244,BA1 2JL,25744694,371,30-Mar-19,Accommodation,54.04
395,85,G65 0SP,25744713,395,30-Mar-19,Food,5617.59
